"","new.ID","Latitude","Longitude","groups","nitrogen","sand","cec","soc","phh2o","silt"
"1610","NEF_GloFung-its1_588_2021",4.189338,-52.142207,11,369,349,203,670,45,310
"1409.33","NEF_GloFung-its1_567_2021",4.19652,-52.152224,11,336,333,223,646,47,323
"1444.9","NEF_GloFung-its1_579_2021",5.073928,-52.973993,12,355,415,172,672,45,274
"1405.21","NEF_GloFung-its1_563_2021",4.197168,-52.151563,11,336,333,223,646,47,323
"1416.13","NEF_GloFung-its1_570_2021",4.194585,-52.149037,11,338,326,231,670,46,323
"1416.14","NEF_GloFung-its1_570_2021",4.194585,-52.149037,11,338,326,231,670,46,323
"1610.1","NEF_GloFung-its1_588_2021",4.189338,-52.142207,11,369,349,203,670,45,310
"1405.22","NEF_GloFung-its1_563_2021",4.197168,-52.151563,11,336,333,223,646,47,323
"1618","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1619","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1620","NEF_GloFung-its1_591_2021",17.37688,-96.213,9,436,422,176,632,56,298
"1621","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1621.1","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1623","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1619.1","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1625","NEF_GloFung-its1_594_2021",8.45721,-82.15692,13,439,337,187,384,55,352
"1619.2","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1625.1","NEF_GloFung-its1_594_2021",8.45721,-82.15692,13,439,337,187,384,55,352
"1623.1","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1629","NEF_GloFung-its1_595_2021",8.45321,-82.14422,13,430,308,159,330,54,331
"1618.1","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1621.2","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1620.1","NEF_GloFung-its1_591_2021",17.37688,-96.213,9,436,422,176,632,56,298
"1621.3","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1634","NEF_GloFung-its1_596_2021",8.39397,-82.12919,13,401,293,188,394,54,374
"1635","NEF_GloFung-its1_597_2021",8.40428,-82.13047,13,367,311,184,369,54,380
"1619.3","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1625.2","NEF_GloFung-its1_594_2021",8.45721,-82.15692,13,439,337,187,384,55,352
"1625.3","NEF_GloFung-its1_594_2021",8.45721,-82.15692,13,439,337,187,384,55,352
"1634.1","NEF_GloFung-its1_596_2021",8.39397,-82.12919,13,401,293,188,394,54,374
"1635.1","NEF_GloFung-its1_597_2021",8.40428,-82.13047,13,367,311,184,369,54,380
"1620.2","NEF_GloFung-its1_591_2021",17.37688,-96.213,9,436,422,176,632,56,298
"1623.2","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1623.3","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1619.4","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1634.2","NEF_GloFung-its1_596_2021",8.39397,-82.12919,13,401,293,188,394,54,374
"1623.4","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1621.4","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1629.1","NEF_GloFung-its1_595_2021",8.45321,-82.14422,13,430,308,159,330,54,331
"1618.2","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1635.2","NEF_GloFung-its1_597_2021",8.40428,-82.13047,13,367,311,184,369,54,380
"1635.3","NEF_GloFung-its1_597_2021",8.40428,-82.13047,13,367,311,184,369,54,380
"1623.5","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1618.3","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1620.3","NEF_GloFung-its1_591_2021",17.37688,-96.213,9,436,422,176,632,56,298
"1621.5","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1629.2","NEF_GloFung-its1_595_2021",8.45321,-82.14422,13,430,308,159,330,54,331
"1621.6","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1635.4","NEF_GloFung-its1_597_2021",8.40428,-82.13047,13,367,311,184,369,54,380
"1625.4","NEF_GloFung-its1_594_2021",8.45721,-82.15692,13,439,337,187,384,55,352
"1623.6","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1623.7","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1618.4","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1621.7","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1634.3","NEF_GloFung-its1_596_2021",8.39397,-82.12919,13,401,293,188,394,54,374
"1665","NEF_GloFung-its1_598_2021",17.34724,-96.30418,9,490,440,181,634,53,265
"1623.8","NEF_GloFung-its1_593_2021",17.36591,-96.23128,9,383,411,184,587,55,284
"1619.5","NEF_GloFung-its1_590_2021",17.38509,-96.22688,9,426,396,181,585,56,311
"1621.8","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1629.3","NEF_GloFung-its1_595_2021",8.45321,-82.14422,13,430,308,159,330,54,331
"1629.4","NEF_GloFung-its1_595_2021",8.45321,-82.14422,13,430,308,159,330,54,331
"1634.4","NEF_GloFung-its1_596_2021",8.39397,-82.12919,13,401,293,188,394,54,374
"1621.9","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1621.10","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1621.11","NEF_GloFung-its1_592_2021",19.29606,-97.00654,72,401,435,286,584,58,265
"1618.5","NEF_GloFung-its1_589_2021",19.29652,-97.0047,72,401,435,286,584,58,265
"1703","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1704","NEF_GloFung-its1_608_2019",11.55316667,-72.90097222,109,0,0,0,0,0,0
"1703.1","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1703.2","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1703.3","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1704.1","NEF_GloFung-its1_608_2019",11.55316667,-72.90097222,109,0,0,0,0,0,0
"1703.4","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1704.2","NEF_GloFung-its1_608_2019",11.55316667,-72.90097222,109,0,0,0,0,0,0
"1703.5","NEF_GloFung-its1_607_2019",11.55251389,-72.90038889,109,0,0,0,0,0,0
"1712","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1712.1","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1712.2","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1715","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1716","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1717","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1718","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1719","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1715.1","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1716.1","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1716.2","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1723","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1712.3","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1716.3","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1712.4","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1715.2","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1717.1","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1717.2","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1718.1","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1716.4","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1719.1","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1719.2","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1718.2","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1712.5","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1719.3","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1716.5","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1716.6","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1718.3","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1717.3","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1717.4","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1716.7","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1743","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1719.4","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1712.6","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1717.5","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1743.1","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1716.8","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1712.7","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1718.4","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1715.3","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1723.1","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1723.2","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1754","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1755","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1723.3","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1719.5","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1723.4","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1743.2","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1755.1","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1754.1","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1715.4","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1716.9","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1719.6","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1723.5","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1755.2","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1755.3","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1717.6","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1723.6","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1723.7","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1717.7","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1717.8","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1716.10","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1719.7","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1719.8","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.4","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1777","NEF_GloFung-its1_618_2019",18.586562,-95.07918,83,382,421,173,418,56,273
"1717.9","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1723.8","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1712.8","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1715.5","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1719.9","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1712.9","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1755.5","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1719.10","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1719.11","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1718.5","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1717.10","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1719.12","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1716.11","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1754.2","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1716.12","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1718.6","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1715.6","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1718.7","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1755.6","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1719.13","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.7","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1718.8","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1717.11","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1716.13","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1743.3","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1717.12","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1718.9","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1743.4","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1716.14","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1715.7","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1723.9","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1712.10","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1716.15","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1743.5","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1719.14","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.8","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1754.3","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1719.15","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.9","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1723.10","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1718.10","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1754.4","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1754.5","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1754.6","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1718.11","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1719.16","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1718.12","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1743.6","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1716.16","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1719.17","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1719.18","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1754.7","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1718.13","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1777.1","NEF_GloFung-its1_618_2019",18.586562,-95.07918,83,382,421,173,418,56,273
"1723.11","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1743.7","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1716.17","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1723.12","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1743.8","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1723.13","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1723.14","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1754.8","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1755.10","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1723.15","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1723.16","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1723.17","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1718.14","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1718.15","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1717.13","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1754.9","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1717.14","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1754.10","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1755.11","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1712.11","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1712.12","NEF_GloFung-its1_609_2019",18.586562,-95.074537,83,381,426,175,435,55,269
"1723.18","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1755.12","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1718.16","NEF_GloFung-its1_613_2019",18.586236,-95.080201,83,370,427,179,460,55,271
"1755.13","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1754.11","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1719.19","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1743.9","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1716.18","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1723.19","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1755.14","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1719.20","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.15","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1716.19","NEF_GloFung-its1_611_2019",18.581609,-95.075404,83,404,430,193,459,54,303
"1743.10","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1755.16","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1754.12","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1717.15","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1754.13","NEF_GloFung-its1_288_2019",18.580011,-95.08,83,412,450,170,474,54,276
"1755.17","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1743.11","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1715.8","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1715.9","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1715.10","NEF_GloFung-its1_610_2019",18.586593,-95.075541,83,383,427,178,435,55,274
"1719.21","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1723.20","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1743.12","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1743.13","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1743.14","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1719.22","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1723.21","NEF_GloFung-its1_615_2019",18.583467,-95.074334,83,417,439,193,438,55,292
"1743.15","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1755.18","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1719.23","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1719.24","NEF_GloFung-its1_614_2019",18.586446,-95.076718,83,383,427,178,435,55,274
"1755.19","NEF_GloFung-its1_617_2019",18.582401,-95.074666,83,417,439,193,438,55,292
"1717.16","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
"1743.16","NEF_GloFung-its1_616_2019",18.586075,-95.078019,83,382,421,173,418,56,273
"1717.17","NEF_GloFung-its1_612_2019",18.583915,-95.077315,83,401,434,188,446,55,281
