PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,morrone_biogeoregions_Provincias,ND,algal_parasite,animal-associated,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_ok,, Hill_q0,  Hill_q1
GF01004718S,"Venezuela, Tocuyo",Neotropical,Pacific,Venezuelan province,Dry forest,GF01004718S,Venezuelan province,177,0,0,0,9,1,0,11,1,0,0,4,1,5,41,0,13,0,43,0,0,3,46,2,0,0,18,0,41,soil,416,16,0.240384615,0.240384615,,16,6.849007
GF01004719S,"Argentina, Pilcaniyeu",N/A,N/A,N/A,Thorn steppe,GF01004719S,N/A,125,0,0,0,14,0,0,13,1,2,1,1,2,1,61,0,2,0,40,0,0,3,51,2,0,0,29,0,20,soil,368,17,0.27173913,0.27173913,,17,7.370914
GF01004720S,"Mexico, Las Palmas Santo Domingo",N/A,N/A,N/A,Thorn woodland,GF01004720S,N/A,126,0,0,0,1,33,0,7,0,0,0,1,0,8,22,0,1,0,38,0,0,5,11,0,0,1,5,0,16,soil,275,14,0,0,,14,6.08351
GF01004722S,"Mexico, Coronado",N/A,N/A,N/A,Thorn woodland,GF01004722S,N/A,145,0,0,0,6,9,0,20,0,0,0,3,1,27,33,0,1,0,42,0,0,0,24,2,0,0,16,0,12,soil,341,14,0,0,,14,6.929734
GF01004726S,"Venezuela, Humocaro",Neotropical,Pacific,Venezuelan province,Very dry forest|Dry forest,GF01004726S,Venezuelan province,262,0,0,0,18,1,0,9,0,0,1,14,1,6,61,0,6,0,61,0,0,0,36,3,0,0,21,0,61,soil,561,15,0,0,,15,6.087401
GF01004730S,Chile,N/A,N/A,N/A,Desert,GF01004730S,N/A,79,0,0,0,3,3,0,18,0,0,0,0,1,9,26,0,1,0,35,0,0,0,29,0,0,0,11,0,18,soil,233,12,0,0,,12,7.241791
GF01004743S,Chile,N/A,N/A,N/A,Desert,GF01004743S,N/A,103,0,0,0,22,0,0,16,0,0,0,1,3,6,24,0,7,0,34,0,0,1,52,4,0,0,20,0,23,soil,316,14,0,0,,14,8.12994
GF01004751S,"Venezuela, Quibor",Neotropical,Pacific,Venezuelan province,Very dry forest|Dry forest,GF01004751S,Venezuelan province,67,0,0,0,9,0,0,9,0,0,0,2,0,9,22,0,2,0,58,0,0,0,14,0,0,0,12,0,24,soil,228,11,0,0,,11,7.119631
GF01004753S,Chile,N/A,N/A,N/A,Desert scrub,GF01004753S,N/A,119,0,0,0,5,7,0,15,0,0,0,2,0,1,36,0,7,0,58,0,0,1,31,2,0,0,28,0,16,soil,328,14,0,0,,14,7.125356
GF01004757S,"Mexico, Santa Maria Refugio",N/A,N/A,N/A,Thorn woodland,GF01004757S,N/A,218,0,0,0,8,12,0,28,1,0,0,4,0,12,58,0,3,0,74,0,0,2,27,2,0,0,12,0,26,soil,487,15,0.205338809,0.205338809,,15,6.362466
GF01004760S,"Mexico, El Huizache",Neotropical,,Sierra Madre Oriental province,Thorn woodland,GF01004760S,Sierra Madre Oriental province,98,0,0,0,4,0,0,17,0,0,0,1,0,14,32,0,0,0,32,0,0,1,14,0,0,0,8,0,9,soil,230,11,0,0,,11,6.092153
GF01004763S,"Mexico, Coronado",N/A,N/A,N/A,Thorn woodland,GF01004763S,N/A,89,0,0,0,2,9,0,7,1,0,0,3,0,24,12,0,1,0,32,0,0,1,14,0,0,0,1,0,6,soil,202,14,0.495049505,0.495049505,,14,6.244692
GF01004776S,"Mexico, Santa Maria Refugio",N/A,N/A,N/A,Thorn woodland,GF01004776S,N/A,91,0,0,0,2,3,0,13,0,0,0,2,0,5,15,0,0,0,35,0,0,2,9,0,0,0,6,0,11,soil,194,12,0,0,,12,5.789403
GF01004777S,Chile,N/A,N/A,N/A,Desert,GF01004777S,N/A,119,0,0,0,5,6,0,17,0,0,0,0,1,1,28,0,5,0,46,0,0,3,33,2,0,0,26,0,18,soil,310,14,0,0,,14,7.117415
GF01004778S,"Venezuela, Tocuyo",Neotropical,Pacific,Venezuelan province,Dry forest,GF01004778S,Venezuelan province,223,0,0,0,15,3,0,7,0,0,0,3,1,9,45,0,15,0,61,0,0,2,57,4,0,0,24,0,37,soil,506,15,0,0,,15,6.592383
GF01004780S,"Mexico, El Huizache",Neotropical,,Sierra Madre Oriental province,Thorn woodland,GF01004780S,Sierra Madre Oriental province,77,0,0,0,0,3,0,17,0,0,0,1,0,5,22,0,0,0,35,0,0,1,10,1,0,0,2,0,9,soil,183,12,0,0,,12,5.833056
GF01004783S,"Argentina, Lucas Cuesta",N/A,N/A,N/A,Thorn steppe,GF01004783S,N/A,127,0,0,0,1,0,0,21,0,0,0,0,4,10,57,0,5,0,46,0,0,7,29,1,0,0,17,0,21,soil,346,13,0,0,,13,7.078816
GF01004786S,"Argentina, Castaneda",N/A,N/A,N/A,Thorn steppe,GF01004786S,N/A,88,0,0,0,5,0,0,12,0,2,0,0,1,0,32,0,2,0,31,0,0,2,35,2,0,0,21,0,6,soil,239,13,0,0,,13,6.710502
GF01004790S,Chile,N/A,N/A,N/A,Desert,GF01004790S,N/A,29,0,0,0,2,0,0,10,0,0,0,0,1,2,12,0,2,0,17,0,0,3,15,0,0,0,6,0,8,soil,107,12,0,0,,12,8.255968
GF01004796S,"Mexico, Laguna seca",N/A,N/A,N/A,Thorn woodland,GF01004796S,N/A,221,0,0,0,2,35,0,29,1,0,0,2,1,12,37,0,2,0,50,0,0,3,22,1,0,1,12,0,33,soil,464,17,0.215517241,0.215517241,,17,6.301676
GF01004801S,Chile,N/A,N/A,N/A,Desert scrub,GF01004801S,N/A,134,0,0,0,9,9,0,22,0,0,0,0,1,1,41,0,7,0,64,0,0,0,27,1,0,0,18,0,24,soil,358,13,0,0,,13,6.910584
GF01004802S,"Venezuela, Humocaro",Neotropical,Pacific,Venezuelan province,Very dry forest|Dry forest,GF01004802S,Venezuelan province,257,0,0,0,22,9,0,9,1,0,1,13,0,7,63,0,6,0,69,0,0,0,44,3,0,0,21,0,61,soil,586,15,0.170648464,0.170648464,,15,6.598778
GF01004805S,Mexico,Neotropical,,Sierra Madre Occidental province,Very dry forest|Dry forest,GF01004805S,Sierra Madre Occidental province,195,0,0,0,3,20,0,13,3,0,0,0,0,10,18,0,2,0,30,0,0,6,35,0,0,3,11,0,30,soil,379,14,0.791556728,0.791556728,,14,5.965158
GF01004807S,"Argentina, Lucas Cuesta",N/A,N/A,N/A,Thorn steppe,GF01004807S,N/A,165,0,0,0,4,0,0,14,0,0,0,0,5,8,63,0,2,0,50,0,0,5,40,1,0,0,17,0,23,soil,397,13,0,0,,13,6.321945
GF01004819S,"Argentina, Pilcaniyeu",N/A,N/A,N/A,Thorn steppe,GF01004819S,N/A,72,0,0,0,2,0,0,13,0,0,1,2,0,1,28,0,1,0,40,0,0,2,20,0,0,0,25,0,15,soil,222,13,0,0,,13,7.003625
GF01004828S,"Mexico, Las Palmas Santo Domingo",N/A,N/A,N/A,Thorn woodland,GF01004828S,N/A,204,0,0,0,4,22,0,26,0,0,0,3,0,2,54,0,2,0,67,0,0,4,22,1,0,1,12,0,29,soil,453,15,0,0,,15,6.153866
GF01004830S,"Mexico, Laguna seca",N/A,N/A,N/A,Thorn woodland,GF01004830S,N/A,138,0,0,0,2,22,0,9,1,0,0,1,0,12,19,0,0,0,23,0,0,2,12,0,0,1,2,0,16,soil,260,14,0.384615385,0.384615385,,14,5.470148
GF01004831S,"Venezuela, Quibor",Neotropical,Pacific,Venezuelan province,Very dry forest|Dry forest,GF01004831S,Venezuelan province,117,0,0,0,19,0,0,8,0,0,0,3,0,7,28,0,7,1,64,0,0,0,24,0,0,0,19,0,27,soil,324,12,0,0,,12,7.032868
GF01004842S,"Mexico, Alvaro Obregon",N/A,N/A,N/A,Very dry forest,GF01004842S,N/A,214,0,0,0,3,18,0,10,1,1,1,2,1,18,22,0,1,0,48,0,0,1,20,2,0,0,4,0,18,soil,385,18,0.25974026,0.25974026,,18,5.26102
GF01004853S,Mexico,Neotropical,,Sierra Madre Occidental province,Very dry forest|Dry forest,GF01004853S,Sierra Madre Occidental province,249,0,0,0,5,18,0,9,0,0,0,0,0,3,29,0,5,0,47,0,0,6,51,1,0,0,18,0,28,soil,469,13,0,0,,13,5.325259
GF01004864S,Chile,N/A,N/A,N/A,Desert,GF01004864S,N/A,66,0,0,0,7,2,0,8,1,0,0,1,1,2,23,0,1,0,35,0,0,0,25,1,0,0,20,0,12,soil,205,15,0.487804878,0.487804878,,15,7.56822
GF01004865S,Chile,N/A,N/A,N/A,Desert,GF01004865S,N/A,68,0,0,0,7,2,0,12,0,0,0,1,2,0,23,0,2,0,40,0,0,0,26,0,0,0,12,0,15,soil,210,12,0,0,,12,7.165394
GF01004869S,"Mexico, El Teyepac",N/A,N/A,N/A,Thorn woodland,GF01004869S,N/A,129,0,0,0,4,7,0,9,0,1,0,1,0,0,45,0,3,0,60,0,0,0,22,0,0,0,6,0,13,soil,300,12,0,0,,12,5.527547
GF01004870S,"Mexico, El Teyepac",N/A,N/A,N/A,Thorn woodland,GF01004870S,N/A,74,0,0,0,2,10,0,14,0,0,0,1,0,0,30,0,3,0,54,0,0,0,20,0,0,0,7,0,13,soil,228,11,0,0,,11,6.604688
GF01005004S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005004S,N/A,35,1,0,0,3,0,0,0,3,0,1,0,0,10,6,0,4,0,7,0,0,0,2,0,0,0,5,0,12,soil,89,12,3.370786517,3.370786517,,12,7.246362
GF01005005S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005005S,N/A,35,0,0,0,2,0,0,0,0,0,2,0,0,5,6,0,1,0,3,0,0,0,4,0,0,0,4,0,4,soil,66,10,0,0,,10,5.341087
GF01005006S,"Parry Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Moist forest|Wet forest,GF01005006S,N/A,22,0,0,0,0,0,0,0,2,0,13,0,0,1,4,0,0,2,0,0,0,0,17,0,0,0,1,0,6,soil,68,9,2.941176471,2.941176471,,9,5.699547
GF01005007S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005007S,N/A,26,0,0,0,1,0,0,0,12,0,4,0,0,0,6,0,1,0,2,0,0,4,12,0,0,0,0,0,8,soil,76,10,15.78947368,15.78947368,,10,6.732216
GF01005008S,"Parry Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Moist forest|Wet forest,GF01005008S,N/A,37,0,0,0,0,0,0,0,9,0,5,0,0,0,3,0,0,1,0,0,0,2,20,0,0,0,0,0,7,soil,84,8,10.71428571,10.71428571,,8,4.844811
GF01005009S,"Parry Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Moist forest|Wet forest,GF01005009S,N/A,26,0,0,0,0,0,0,0,3,0,2,0,0,3,1,0,0,0,4,0,0,0,5,0,0,0,2,0,4,soil,50,9,6,6,,9,5.195416
GF01005010S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005010S,N/A,19,0,0,0,1,0,0,0,1,0,5,0,0,3,8,0,0,0,3,0,0,0,7,0,0,0,5,0,3,soil,55,10,1.818181818,1.818181818,,10,7.153773
GF01005011S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005011S,N/A,26,0,0,0,1,0,0,0,5,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,0,0,2,soil,46,8,10.86956522,10.86956522,,8,4.169423
GF01005012S,"Parry Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Moist forest|Wet forest,GF01005012S,N/A,20,0,0,0,1,0,0,0,1,0,12,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,soil,40,8,2.5,2.5,,8,3.959931
GF01005013S,"Parry Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Moist forest|Wet forest,GF01005013S,N/A,13,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,2,soil,24,7,4.166666667,4.166666667,,7,4.290018
GF01005014S,"Pia Glacier, Tierra del Fuego (XII Region, Chile)",N/A,N/A,N/A,Wet forest,GF01005014S,N/A,45,0,0,0,1,3,0,2,0,0,8,0,0,0,6,0,0,0,2,0,0,0,3,0,0,0,1,0,2,soil,73,10,0,0,,10,4.143193
GF01005121S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005121S,Trinidad province,31,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,1,0,0,0,6,0,0,0,2,0,9,soil,61,8,0,0,,8,4.328038
GF01005122S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005122S,Trinidad province,64,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,2,0,9,0,0,0,8,1,0,0,10,0,14,soil,122,9,0,0,,9,4.700215
GF01005123S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005123S,Trinidad province,31,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,1,0,7,0,0,0,4,2,0,0,4,0,12,soil,68,10,0,0,,10,5.547599
GF01005124S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005124S,Trinidad province,52,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,9,0,0,0,1,0,0,0,4,0,11,soil,83,8,0,0,,8,3.503272
GF01005125S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005125S,Trinidad province,48,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,4,0,6,0,0,0,6,0,0,0,6,0,14,soil,93,8,0,0,,8,4.720848
GF01005126S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005126S,Trinidad province,17,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,5,0,0,0,2,0,0,0,0,0,5,soil,35,7,0,0,,7,4.692629
GF01005127S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005127S,Trinidad province,34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,7,0,0,0,7,0,0,0,5,0,5,soil,64,7,0,0,,7,4.481946
GF01005128S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005128S,Trinidad province,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,6,soil,27,6,0,0,,6,3.758016
GF01005129S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005129S,Trinidad province,60,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,6,0,0,0,4,0,0,0,7,0,12,soil,98,8,0,0,,8,3.837533
GF01005130S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005130S,Trinidad province,55,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,5,0,0,0,9,0,0,0,15,0,9,soil,104,7,0,0,,7,4.286523
GF01005131S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005131S,Trinidad province,69,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,7,0,0,0,8,0,0,0,11,0,13,soil,118,8,0,0,,8,4.07593
GF01005132S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005132S,Trinidad province,36,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,10,0,0,0,1,0,0,0,1,0,5,soil,63,7,0,0,,7,3.626607
GF01005133S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005133S,Trinidad province,53,0,0,0,0,0,0,0,4,0,0,2,0,0,12,0,1,0,4,0,0,1,10,0,0,0,10,0,15,soil,112,10,3.571428571,3.571428571,,10,5.409735
GF01005134S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005134S,Trinidad province,35,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,2,0,5,0,0,0,5,0,0,0,2,0,8,soil,64,8,1.5625,1.5625,,8,4.445303
GF01005135S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005135S,Trinidad province,53,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,10,0,0,0,2,1,0,0,8,0,13,soil,97,9,0,0,,9,4.335981
GF01005136S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005136S,Trinidad province,53,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,1,0,7,0,0,2,11,0,0,0,9,0,15,soil,110,9,0,0,,9,5.156807
GF01005137S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005137S,Trinidad province,65,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,7,0,0,3,13,0,0,0,10,0,16,soil,126,9,0,0,,9,4.789196
GF01005138S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005138S,Trinidad province,34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,4,0,0,0,5,0,10,soil,69,7,0,0,,7,4.605609
GF01005139S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005139S,Trinidad province,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,3,soil,14,7,0,0,,7,6.10748
GF01005140S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005140S,Trinidad province,18,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,1,0,0,4,0,12,soil,47,7,0,0,,7,4.869402
GF01005141S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005141S,Trinidad province,38,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,7,0,0,0,5,0,0,0,8,0,10,soil,76,8,0,0,,8,4.859048
GF01005142S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005142S,Trinidad province,58,0,0,0,0,0,0,2,0,0,0,1,0,0,12,0,1,0,5,0,0,0,6,0,0,0,13,0,17,soil,115,9,0,0,,9,4.72787
GF01005143S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005143S,Trinidad province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soil,0,0,#DIV/0!,0,,0,1
GF01005144S,Trinidad,Neotropical,Pacific,Trinidad province,Moist forest,GF01005144S,Trinidad province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soil,0,0,#DIV/0!,0,,0,1
GF01005176S,"Georgia, USA",N/A,N/A,N/A,,GF01005176S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005188S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005188S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005189S,"Georgia, USA",N/A,N/A,N/A,,GF01005189S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005194S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005194S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005195S,"Georgia, USA",N/A,N/A,N/A,,GF01005195S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005213S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005213S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005217S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005217S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005219S,"Georgia, USA",N/A,N/A,N/A,,GF01005219S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005237S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005237S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005259S,"Georgia, USA",N/A,N/A,N/A,,GF01005259S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01005261S,"Florida, USA",N/A,N/A,N/A,Dry forest|Moist forest,GF01005261S,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,root,0,0,#DIV/0!,0,,0,1
GF01006058S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006058S,Atlantic province,40,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,4,0,14,0,0,0,19,0,0,0,0,0,1,root,97,7,0,0,,7,4.929756
GF01006059S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006059S,Atlantic province,53,0,0,0,2,1,0,0,0,0,3,0,0,0,8,0,5,0,10,0,0,5,31,0,0,0,0,0,5,root,123,10,0,0,,10,5.360957
GF01006060S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006060S,Guianan Lowlands province,29,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,root,39,7,2.564102564,2.564102564,,7,2.766245
GF01006061S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006061S,Atlantic province,51,0,0,0,0,5,0,0,3,0,1,0,0,0,12,0,0,0,8,0,0,0,21,0,0,0,0,0,9,root,110,8,2.727272727,2.727272727,,8,4.909204
GF01006062S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006062S,Guianan Lowlands province,60,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,14,0,0,0,0,0,3,root,91,7,0,0,,7,3.237356
GF01006063S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006063S,Atlantic province,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,root,12,5,0,0,,5,3.722419
GF01006064S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Moist forest,GF01006064S,Atlantic province,23,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,root,37,5,0,0,,5,3.141172
GF01006065S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006065S,Guianan Lowlands province,54,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,1,23,0,0,0,1,0,10,root,101,8,0,0,,8,3.859843
GF01006066S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006066S,Guianan Lowlands province,38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,6,0,0,0,5,0,0,0,1,0,17,root,79,7,0,0,,7,4.471895
GF01006067S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest|Wet forest,GF01006067S,Guianan Lowlands province,110,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,4,27,0,0,0,27,0,0,0,2,0,7,root,199,8,0,0,,8,4.012346
GF01006068S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006068S,Atlantic province,54,0,0,0,2,3,0,0,4,1,0,0,0,0,15,0,6,1,4,0,0,0,49,0,0,0,5,0,13,root,157,12,2.547770701,2.547770701,,12,5.919702
GF01006069S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006069S,Atlantic province,71,0,0,0,5,0,0,0,0,0,5,0,2,0,12,0,1,2,20,0,0,1,60,3,0,0,5,0,18,root,205,13,0,0,,13,6.107047
GF01006070S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006070S,Guianan Lowlands province,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,2,root,56,6,1.785714286,1.785714286,,6,2.595302
GF01006071S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006071S,Guianan Lowlands province,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,23,0,0,0,0,0,4,root,47,6,0,0,,6,3.893096
GF01006072S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006072S,Atlantic province,62,0,0,0,1,3,0,0,0,0,1,1,0,0,8,0,3,1,6,0,0,0,26,0,0,0,0,0,6,root,118,11,0,0,,11,4.505285
GF01006073S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest|Wet forest,GF01006073S,Guianan Lowlands province,68,0,0,0,3,0,0,5,4,0,0,1,0,0,14,0,0,0,19,0,0,1,12,1,0,0,10,0,32,root,170,12,2.352941176,2.352941176,,12,6.290303
GF01006074S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006074S,Guianan Lowlands province,97,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,6,0,0,3,15,0,0,0,2,0,7,root,139,8,0,0,,8,3.068264
GF01006075S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006075S,Guianan Lowlands province,74,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,2,0,6,0,0,0,19,0,0,0,1,0,3,root,114,10,0,0,,10,3.433113
GF01006076S,French Guiana and Brazil,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF01006076S,Atlantic province,70,0,0,0,5,0,0,0,1,0,2,0,0,0,14,0,1,0,10,0,0,4,41,0,0,0,2,0,20,root,170,11,0.588235294,0.588235294,,11,5.415732
GF01006077S,French Guiana and Brazil,Neotropical,Boreal Brazilian,Guianan Lowlands province,Moist forest,GF01006077S,Guianan Lowlands province,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,1,0,0,0,8,0,0,0,4,0,3,root,37,7,0,0,,7,5.749343
