PermanentID,location,morrone_biogeoregions_Region,morrone_biogeoregions_Dominio,morrone_biogeoregions_Provincias,climenv_holdridge_class,“”,biogeoregions_Provincias,ND,algal_parasite,animal_endosymbiont,animal_parasite,arbuscular_mycorrhizal,arthropod-associated,dung_saprotroph,ectomycorrhizal,epiphyte,ericoid_mycorrhizal,foliar_endophyte,lichen_parasite,lichenized,litter_saprotroph,moss_symbiont,mycoparasite,nectar/tap_saprotroph,plant_pathogen,pollen_saprotroph,protistan_parasite,root_endophyte,soil_saprotroph,sooty_mold,unspecified,unspecified_pathotroph,unspecified_saprotroph,unspecified_symbiotroph,wood_saprotroph,sample_type,Sum,Count,% ECM per sample,% ECM per sample_OK,,, Hill_q0, Hill_q1,,,,,,,,,,,,,,,,,,,,
GF05001392V,"Argentina,Villa de Soto",Neotropical,Chacoan,Chaco province,Very dry forest|Dry forest,GF05001392V,Chaco province,24,0,0,0,0,0,1,0,0,0,1,0,0,9,0,1,0,8,0,0,0,14,0,0,0,0,0,1,soil,59,8,0,0,,,8,4.671241,,,,,,,,,,,,,,,,,,,,
GF05001393V,"Argentina,Chamical",Neotropical,Chacoan,Chaco province,Thorn woodland,GF05001393V,Chaco province,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,1,soil,15,5,0,0,,,5,4.303729,,,,,,,,,,,,,,,,,,,,
GF05001394V,"Argentina,Salinas Jumel",Neotropical,Chacoan,Chaco province,Thorn woodland,GF05001394V,Chaco province,28,0,0,0,0,0,1,0,0,1,1,0,1,8,0,0,0,11,1,0,0,12,0,0,0,0,0,6,soil,70,10,0,0,,,10,5.593401,,,,,,,,,,,,,,,,,,,,
GF05001395V,"Argentina,Salinas ecotono",Neotropical,Chacoan,Chaco province,Thorn woodland,GF05001395V,Chaco province,7,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,1,soil,21,7,0,0,,,7,5.765699,,,,,,,,,,,,,,,,,,,,
GF05001396V,"Argentina,Monte",Neotropical,Chacoan,Chaco province,Thorn woodland,GF05001396V,Chaco province,51,0,0,1,0,0,5,1,0,0,1,0,0,11,0,1,0,12,0,0,0,12,0,0,0,2,0,3,soil,100,11,1,1,,,11,5.015333,,,,,,,,,,,,,,,,,,,,
GF05001397V,"Argentina,Monte",Neotropical,Chacoan,Chaco province,Thorn woodland,GF05001397V,Chaco province,15,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,0,0,0,0,0,1,soil,32,8,0,0,,,8,4.444754,,,,,,,,,,,,,,,,,,,,
GF05001408V,"Argentina,Alpachiri",Neotropical,South Brazilian,Yungas province,Very dry forest|Dry forest,GF05001408V,Yungas province,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,6,0,6,soil,26,7,0,0,,,7,5.440961,,,,,,,,,,,,,,,,,,,,
GF05001409V,"Argentina,Libertador Gral San Martín",Neotropical,South Brazilian,Yungas province,Very dry forest|Dry forest,GF05001409V,Yungas province,42,0,0,4,0,0,0,0,0,0,1,0,0,15,0,1,0,14,0,0,0,6,0,0,0,14,0,6,soil,103,9,0,0,,,9,5.676049,,,,,,,,,,,,,,,,,,,,
GF05001410V,"Argentina,Yerba Buena",Neotropical,South Brazilian,Yungas province,Very dry forest|Dry forest,GF05001410V,Yungas province,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,15,0,3,soil,29,8,0,0,,,8,4.787992,,,,,,,,,,,,,,,,,,,,
GF05001411V,"Argentina,Monteros",Neotropical,Chacoan,Chaco province,Very dry forest|Dry forest,GF05001411V,Chaco province,24,0,0,2,0,0,1,0,0,0,0,0,0,2,0,4,0,6,0,0,0,14,0,0,0,3,0,6,soil,62,9,0,0,,,9,5.852656,,,,,,,,,,,,,,,,,,,,
GF05001425V,"Costa Rica,Villa Mills",Neotropical,Pacific,Guatuso-Talamanca province,Wet forest,GF05001425V,Guatuso-Talamanca province,40,0,0,2,0,0,0,15,0,0,0,0,0,2,0,2,0,5,0,0,0,6,0,0,0,11,0,7,soil,90,9,16.66666667,16.66666667,,,9,5.526019,,,,,,,,,,,,,,,,,,,,
GF05001426V,"Costa Rica,Alberto Manuel Brenes Biological reserve",Neotropical,Pacific,Guatuso-Talamanca province,Moist forest|Wet forest,GF05001426V,Guatuso-Talamanca province,13,0,0,0,0,0,0,15,0,0,0,0,0,1,0,1,0,1,1,0,0,10,0,0,0,3,0,2,soil,47,9,31.91489362,31.91489362,,,9,5.402656,,,,,,,,,,,,,,,,,,,,
GF05001427V,"Costa Rica,Cahuita beach",Neotropical,Pacific,Guatuso-Talamanca province,,GF05001427V,Guatuso-Talamanca province,41,0,0,2,0,0,3,6,0,1,0,0,0,1,0,1,0,13,0,0,0,2,0,0,0,5,0,5,soil,80,11,7.5,7.5,,,11,5.210103,,,,,,,,,,,,,,,,,,,,
GF05001437V,"Mexico,Xixim",Neotropical,Mesoamerican,Yucatan Peninsula Province,Very dry forest,GF05001437V,Yucatan Peninsula Province,27,0,0,0,0,0,2,10,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,1,0,1,soil,52,8,19.23076923,19.23076923,,,8,4.403626,,,,,,,,,,,,,,,,,,,,
GF05001438V,"Mexico,Bella Flor",Neotropical,Mesoamerican,Yucatan Peninsula Province,Very dry forest|Dry forest,GF05001438V,Yucatan Peninsula Province,30,0,0,0,0,0,1,10,0,0,0,0,0,5,0,1,0,2,0,0,0,6,0,0,0,1,0,1,soil,57,9,17.54385965,17.54385965,,,9,4.458797,,,,,,,,,,,,,,,,,,,,
GF05001439V,"Mexico,Becanchen",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05001439V,Yucatan Peninsula Province,42,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,12,1,0,0,1,0,1,soil,73,9,15.06849315,15.06849315,,,9,3.789501,,,,,,,,,,,,,,,,,,,,
GF05001440V,"Mexico,Cancun,Tulum",Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05001440V,Yucatan Peninsula Province,20,0,0,0,0,0,0,11,0,0,0,0,0,7,0,2,0,2,0,0,0,8,0,0,0,2,0,0,soil,52,7,21.15384615,21.15384615,,,7,5.103619,,,,,,,,,,,,,,,,,,,,
GF05001504V,"Mexico,Iontananza",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001504V,Sierra Madre Oriental province,25,0,0,2,0,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,0,0,5,0,1,soil,102,8,42.15686275,42.15686275,,,8,4.096636,,,,,,,,,,,,,,,,,,,,
GF05001505V,"Mexico,Presa San Antonio",N/A,N/A,N/A,Thorn woodland,GF05001505V,N/A,79,3,0,4,0,0,9,5,1,0,3,0,0,21,0,3,0,10,3,0,1,25,0,0,0,2,0,12,soil,181,15,2.762430939,2.762430939,,,15,6.936218,,,,,,,,,,,,,,,,,,,,
GF05001506V,"Mexico,Jahuey",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001506V,Sierra Madre Oriental province,7,0,0,1,0,0,0,32,0,0,0,0,0,2,0,1,0,0,0,0,0,14,0,0,0,1,0,2,soil,60,8,53.33333333,53.33333333,,,8,3.884287,,,,,,,,,,,,,,,,,,,,
GF05001507V,"Mexico,Chapultepec",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001507V,Sierra Madre Oriental province,19,0,0,2,0,0,0,44,0,0,1,0,1,3,0,0,0,1,0,0,0,15,0,0,0,3,0,3,soil,92,10,47.82608696,47.82608696,,,10,4.663643,,,,,,,,,,,,,,,,,,,,
GF05001508V,"Mexico,Jahuey",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001508V,Sierra Madre Oriental province,12,0,0,0,0,0,1,52,0,0,1,0,0,3,0,0,0,1,0,0,0,10,0,0,0,3,0,2,soil,85,9,61.17647059,61.17647059,,,9,3.70565,,,,,,,,,,,,,,,,,,,,
GF05001509V,"Mexico,Arroyo Colorado",Neotropical,NA,Sierra Madre Oriental province,Thorn steppe,GF05001509V,Sierra Madre Oriental province,9,0,0,0,0,0,1,19,0,0,0,0,0,2,0,0,0,2,0,0,0,11,0,0,0,3,0,1,soil,48,8,39.58333333,39.58333333,,,8,5.04184,,,,,,,,,,,,,,,,,,,,
GF05001510V,"Mexico,Saltillo",N/A,N/A,N/A,Thorn woodland,GF05001510V,N/A,53,0,0,2,0,0,4,83,0,1,0,0,0,7,0,2,0,4,0,0,1,36,0,0,0,9,0,5,soil,207,12,40.09661836,40.09661836,,,12,5.227656,,,,,,,,,,,,,,,,,,,,
GF05001511V,"Mexico,La Poza",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001511V,Sierra Madre Oriental province,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,soil,15,7,33.33333333,33.33333333,,,7,5.652659,,,,,,,,,,,,,,,,,,,,
GF05001512V,"Mexico,Pablillo",Neotropical,NA,Sierra Madre Oriental province,Very dry forest|Dry forest,GF05001512V,Sierra Madre Oriental province,15,0,0,4,0,0,0,75,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,4,0,2,soil,120,7,62.5,62.5,,,7,3.255613,,,,,,,,,,,,,,,,,,,,
GF05001513V,"Mexico,La Ascension",Neotropical,NA,Sierra Madre Oriental province,Thorn woodland,GF05001513V,Sierra Madre Oriental province,11,0,0,0,0,0,0,55,0,0,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,2,0,1,soil,89,7,61.79775281,61.79775281,,,7,3.302562,,,,,,,,,,,,,,,,,,,,
GF05001519V,"South Georgia and the South Sandwich Islands,Maivatn",N/A,N/A,N/A,Wet forest,GF05001519V,N/A,21,0,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,10,0,0,0,0,0,1,soil,41,10,0,0,,,10,4.594924,,,,,,,,,,,,,,,,,,,,
GF05001520V,"Falkland Islands (Islas Malvinas),Port Howard",N/A,N/A,N/A,,GF05001520V,N/A,46,0,0,0,0,0,2,2,0,12,0,0,2,8,0,1,0,8,0,0,0,24,0,0,0,8,0,5,soil,118,11,1.694915254,1.694915254,,,11,6.377006,,,,,,,,,,,,,,,,,,,,
GF05001529V,"Brazil,Goias,Pirenopolis",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05001529V,Cerrado province,124,0,0,1,9,0,4,0,0,0,0,0,0,2,0,0,0,9,0,0,4,14,0,0,0,9,0,5,soil,181,10,0,0,,,10,3.493571,,,,,,,,,,,,,,,,,,,,
GF05001530V,"Brazil,Goias,Chapada dos Veadeiros",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05001530V,Cerrado province,57,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3,9,1,0,0,3,0,1,soil,81,9,0,0,,,9,3.078604,,,,,,,,,,,,,,,,,,,,
GF05001531V,"Brazil,Goias,Santa Barbara",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05001531V,Cerrado province,82,0,0,1,1,0,1,1,0,0,0,0,0,3,0,0,0,8,0,0,7,6,3,0,0,7,0,4,soil,124,12,0.806451613,0.806451613,,,12,3.926419,,,,,,,,,,,,,,,,,,,,
GF05001532V,"Brazil,Federal District,Brasilia",Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05001532V,Cerrado province,104,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,9,1,0,0,3,0,3,soil,130,8,0,0,,,8,2.347209,,,,,,,,,,,,,,,,,,,,
GF05001548V,"Puerto Rico,El Verde",Neotropical,Antillean,Puerto Rico province,Moist forest,GF05001548V,Puerto Rico province,25,0,0,1,0,0,0,5,0,1,0,0,0,4,0,1,0,0,1,0,0,3,0,0,0,4,0,7,soil,52,10,9.615384615,9.615384615,,,10,5.530878,,,,,,,,,,,,,,,,,,,,
GF05001703V,"Mexico,Tepoztlan, morelos",Neotropical,NA,Transmexican Volcanic Belt province,Dry forest,GF05001703V,Transmexican Volcanic Belt province,25,0,0,3,0,0,0,1,0,0,1,1,2,6,0,3,0,9,0,0,0,10,0,0,0,6,0,4,soil,71,12,1.408450704,1.408450704,,,12,7.638065,,,,,,,,,,,,,,,,,,,,
GF05001704V,"Mexico,El Zarco,Edomex",Neotropical,NA,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05001704V,Transmexican Volcanic Belt province,30,0,0,2,0,0,0,5,0,2,0,0,3,4,0,1,0,1,1,0,0,15,0,0,0,6,0,5,soil,75,12,6.666666667,6.666666667,,,12,6.703425,,,,,,,,,,,,,,,,,,,,
GF05001705V,"Mexico,El Zarco,Edomex",Neotropical,NA,Transmexican Volcanic Belt province,Dry forest|Moist forest,GF05001705V,Transmexican Volcanic Belt province,38,1,0,0,0,0,0,24,0,0,0,0,1,17,0,0,1,7,2,0,0,13,0,1,0,5,0,7,soil,117,12,20.51282051,20.51282051,,,12,6.812079,,,,,,,,,,,,,,,,,,,,
GF05001706V,"Mexico,Mexico city",Neotropical,NA,Transmexican Volcanic Belt province,Very dry forest|Dry forest,GF05001706V,Transmexican Volcanic Belt province,6,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,1,soil,24,7,37.5,37.5,,,7,4.810761,,,,,,,,,,,,,,,,,,,,
GF05001707V,"Mexico,Maravilla Tenejapa",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05001707V,Veracruzan province,58,0,0,8,0,0,0,0,0,0,1,0,0,5,0,3,0,7,0,0,0,9,0,0,0,7,0,8,soil,106,9,0,0,,,9,4.841554,,,,,,,,,,,,,,,,,,,,
GF05001708V,"Mexico,Lacantún",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05001708V,Veracruzan province,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,2,soil,36,6,0,0,,,6,3.175401,,,,,,,,,,,,,,,,,,,,
GF05001709V,"Mexico,Centro Ecoturistico Ara Macao Las Guacamayas",Neotropical,Mesoamerican,Veracruzan province,Moist forest,GF05001709V,Veracruzan province,55,0,0,0,0,0,0,0,0,0,1,0,1,6,0,1,0,9,0,0,0,18,0,0,0,2,0,6,soil,99,9,0,0,,,9,4.105666,,,,,,,,,,,,,,,,,,,,
GF05001710V,"Mexico,Lagos de Monte Bello",Neotropical,NA,Chiapas Highlands province,Moist forest|Wet forest,GF05001710V,Chiapas Highlands province,10,0,0,0,0,0,0,7,0,0,0,2,0,4,0,3,0,1,0,0,0,26,0,0,0,19,0,0,soil,72,8,9.722222222,9.722222222,,,8,5.323289,,,,,,,,,,,,,,,,,,,,
GF05001711V,"Mexico,Rancho Calimayor",Neotropical,Mesoamerican,Veracruzan province,Very dry forest|Dry forest,GF05001711V,Veracruzan province,53,0,0,1,1,0,0,0,0,0,0,0,0,10,0,2,0,10,0,0,0,15,1,0,0,9,0,6,soil,108,10,0,0,,,10,5.133277,,,,,,,,,,,,,,,,,,,,
GF05001712V,"Mexico,Oaxaca,La Ventosa",Neotropical,Mesoamerican,Pacific Lowlands province,Very dry forest|Dry forest,GF05001712V,Pacific Lowlands province,66,0,0,1,2,0,0,0,0,0,1,0,5,4,0,3,0,9,0,0,0,13,1,0,0,7,0,9,soil,121,12,0,0,,,12,5.178364,,,,,,,,,,,,,,,,,,,,
GF05001713V,"Mexico,Morro de Mazatán",Neotropical,Mesoamerican,Pacific Lowlands province,Very dry forest,GF05001713V,Pacific Lowlands province,52,0,0,0,0,0,0,2,1,0,0,0,0,15,0,1,0,7,0,0,0,6,1,0,0,5,0,8,soil,98,10,2.040816327,2.040816327,,,10,4.75496,,,,,,,,,,,,,,,,,,,,
GF05001714V,"Mexico,El Limón",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest,GF05001714V,Pacific Lowlands province,61,0,0,0,3,0,0,1,0,1,0,0,0,10,0,3,0,16,1,0,0,16,0,0,0,6,0,10,soil,128,11,0.78125,0.78125,,,11,5.498799,,,,,,,,,,,,,,,,,,,,
GF05001715V,"Mexico,Bahia de",Neotropical,Mesoamerican,Pacific Lowlands province,Very dry forest|Dry forest,GF05001715V,Pacific Lowlands province,19,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,6,0,0,0,6,0,0,0,5,0,2,soil,48,7,0,0,,,7,5.203042,,,,,,,,,,,,,,,,,,,,
GF05001716V,"Mexico,Road to San Martin",Neotropical,Mesoamerican,Pacific Lowlands province,Dry forest,GF05001716V,Pacific Lowlands province,39,0,0,0,0,0,0,0,0,0,2,0,0,13,0,1,0,9,0,0,0,6,1,0,0,12,0,10,soil,93,9,0,0,,,9,5.620185,,,,,,,,,,,,,,,,,,,,
GF05001730V,"Bolivia,Villa Tunari",Neotropical,South Brazilian,Yungas province,Moist forest|Wet forest,GF05001730V,Yungas province,65,0,0,0,0,0,3,0,0,1,0,0,0,6,0,1,0,10,0,0,1,11,0,0,0,10,0,6,soil,114,10,0,0,,,10,4.496099,,,,,,,,,,,,,,,,,,,,
GF05001731V,"Bolivia,Crystal Maya",Neotropical,South Brazilian,Yungas province,Moist forest|Wet forest,GF05001731V,Yungas province,30,0,0,3,0,0,2,2,0,0,0,0,0,10,0,5,0,2,1,0,1,11,0,0,0,12,0,3,soil,82,12,2.43902439,2.43902439,,,12,7.149348,,,,,,,,,,,,,,,,,,,,
GF05001732V,"Bolivia,Parotani",Neotropical,South Brazilian,Yungas province,Very dry forest|Dry forest,GF05001732V,Yungas province,23,2,0,4,0,0,3,2,0,0,0,0,0,12,0,2,0,0,0,0,0,16,0,0,0,12,0,5,soil,81,10,2.469135802,2.469135802,,,10,7.10176,,,,,,,,,,,,,,,,,,,,
GF05001733V,"Bolivia,Confital",Neotropical,South American Transition Zone,Puna province,Dry forest|Moist forest,GF05001733V,Puna province,34,0,0,3,0,0,6,0,0,1,0,0,4,15,0,1,0,16,0,0,0,6,2,0,0,0,0,4,soil,92,11,0,0,,,11,6.617392,,,,,,,,,,,,,,,,,,,,
GF05001734V,"Bolivia,Bombeo",Neotropical,South Brazilian,Yungas province,Very dry forest|Dry forest,GF05001734V,Yungas province,34,0,0,3,1,0,0,0,0,0,1,0,0,6,0,0,0,13,0,0,0,5,1,0,0,17,0,11,soil,92,10,0,0,,,10,6.084526,,,,,,,,,,,,,,,,,,,,
GF05001735V,"Bolivia,Cuevas",Neotropical,Chacoan,Chaco province,Very dry forest|Dry forest,GF05001735V,Chaco province,19,0,0,4,0,0,1,0,0,0,0,0,0,14,0,0,0,1,0,0,0,11,0,0,0,5,0,4,soil,59,8,0,0,,,8,5.650143,,,,,,,,,,,,,,,,,,,,
GF05001736V,"Bolivia,Bulo Bulo",Neotropical,South Brazilian,Yungas province,Moist forest,GF05001736V,Yungas province,12,0,0,0,0,0,2,21,0,0,0,0,0,4,0,4,0,1,0,0,0,22,0,0,0,2,0,4,soil,72,9,29.16666667,29.16666667,,,9,5.815268,,,,,,,,,,,,,,,,,,,,
GF05001737V,"Bolivia,La Angostura",Neotropical,Chacoan,Chaco province,Dry forest,GF05001737V,Chaco province,20,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,14,0,0,0,4,0,0,0,7,0,4,soil,53,8,0,0,,,8,5.208552,,,,,,,,,,,,,,,,,,,,
GF05007361S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007361S,N/A,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,soil,17,4,0,0,,,4,3.571674,,,,,,,,,,,,,,,,,,,,
GF05007362S,"Florida, Miami",N/A,N/A,N/A,Dry forest,GF05007362S,N/A,55,0,0,7,1,0,0,9,4,0,2,0,0,21,0,9,0,32,1,0,0,24,4,0,0,22,0,9,soil,200,14,4.5,4.5,,,14,8.789973,,,,,,,,,,,,,,,,,,,,
GF05007363S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007363S,N/A,134,0,0,8,0,0,4,8,2,2,2,0,0,28,0,8,1,30,1,0,0,42,4,0,0,26,0,13,soil,313,16,2.555910543,2.555910543,,,16,6.947657,,,,,,,,,,,,,,,,,,,,
GF05007364S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007364S,N/A,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,soil,9,6,0,0,,,6,5.349418,,,,,,,,,,,,,,,,,,,,
GF05007365S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007365S,N/A,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,1,soil,22,5,0,0,,,5,3.422256,,,,,,,,,,,,,,,,,,,,
GF05007366S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007366S,N/A,81,0,0,8,0,0,2,6,1,0,0,0,0,18,0,8,0,28,2,0,0,30,2,0,0,21,0,19,soil,226,13,2.654867257,2.654867257,,,13,7.443739,,,,,,,,,,,,,,,,,,,,
GF05007367S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007367S,N/A,7,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,7,0,1,soil,25,8,0,0,,,8,6.110737,,,,,,,,,,,,,,,,,,,,
GF05007368S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007368S,N/A,166,0,0,10,0,0,4,5,4,3,5,0,0,40,0,14,0,69,1,0,0,36,5,0,0,29,0,57,soil,448,15,1.116071429,1.116071429,,,15,7.307639,,,,,,,,,,,,,,,,,,,,
GF05007369S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007369S,N/A,268,0,0,18,0,0,4,9,1,6,1,2,4,40,0,14,0,59,2,0,0,53,3,0,0,32,0,42,soil,558,17,1.612903226,1.612903226,,,17,6.305447,,,,,,,,,,,,,,,,,,,,
GF05007370S,"Florida, Miami",N/A,N/A,N/A,Dry forest,GF05007370S,N/A,107,0,0,11,0,0,2,9,2,3,2,0,0,21,0,17,1,29,2,0,0,49,5,0,0,32,0,22,soil,314,16,2.866242038,2.866242038,,,16,8.258224,,,,,,,,,,,,,,,,,,,,
GF05007371S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007371S,N/A,44,0,0,4,0,0,0,7,3,0,0,0,0,18,0,7,1,30,0,0,0,14,4,0,0,9,0,7,soil,148,12,4.72972973,4.72972973,,,12,7.961766,,,,,,,,,,,,,,,,,,,,
GF05007372S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007372S,N/A,140,0,0,7,0,0,3,8,0,1,0,0,0,22,0,13,0,23,0,0,0,34,1,0,0,25,0,29,soil,306,12,2.614379085,2.614379085,,,12,6.124261,,,,,,,,,,,,,,,,,,,,
GF05007373S,"Florida, Miami",N/A,N/A,N/A,Dry forest,GF05007373S,N/A,102,0,0,11,0,0,3,14,2,9,1,0,0,14,0,13,1,18,0,0,0,46,2,0,0,18,0,15,soil,269,15,5.204460967,5.204460967,,,15,7.812216,,,,,,,,,,,,,,,,,,,,
GF05007374S,"Florida, Miami",N/A,N/A,N/A,Dry forest|Moist forest,GF05007374S,N/A,137,0,0,18,0,0,2,10,3,4,2,1,0,20,0,12,1,45,0,0,0,36,5,0,0,21,0,23,soil,340,16,2.941176471,2.941176471,,,16,7.542748,,,,,,,,,,,,,,,,,,,,
GF05012921S,Argentina: Tolhuin,N/A,N/A,N/A,Steppe|Moist forest,GF05012921S,N/A,39,0,0,3,0,0,1,14,0,0,0,0,0,4,0,3,0,0,0,0,2,24,0,0,0,1,0,5,soil,96,10,14.58333333,14.58333333,,,10,5.322586,,,,,,,,,,,,,,,,,,,,
GF05012922S,Argentina: Arroyo Los Notros,N/A,N/A,N/A,Moist forest|Wet forest,GF05012922S,N/A,32,0,0,1,0,0,0,31,0,2,0,1,0,7,0,1,0,4,0,0,1,36,0,0,0,3,0,1,soil,120,12,25.83333333,25.83333333,,,12,5.487032,,,,,,,,,,,,,,,,,,,,
GF05012923S,Chile: Melimoyu,N/A,N/A,N/A,Wet forest,GF05012923S,N/A,30,0,0,0,0,0,2,13,0,0,0,1,0,10,0,0,3,2,0,0,0,19,0,0,0,1,0,4,soil,85,10,15.29411765,15.29411765,,,10,5.955115,,,,,,,,,,,,,,,,,,,,
GF05012924S,USA: Gainesville,N/A,N/A,N/A,Dry forest|Moist forest,GF05012924S,N/A,12,0,0,2,0,0,1,38,0,0,0,0,0,7,0,0,0,1,0,0,0,14,0,0,0,2,0,1,soil,78,9,48.71794872,48.71794872,,,9,4.564926,,,,,,,,,,,,,,,,,,,,
GF05012928S,Guyana: Pegaima,Neotropical,Boreal Brazilian,Guianan province,Moist forest,GF05012928S,Guianan province,32,0,0,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,0,0,0,14,0,0,0,1,0,5,soil,67,7,16.41791045,16.41791045,,,7,4.232519,,,,,,,,,,,,,,,,,,,,
GF05012931S,Puerto Rico: El Yunque,Neotropical,Antillean,Puerto Rico province,Moist forest,GF05012931S,Puerto Rico province,31,0,0,3,0,0,0,1,0,1,0,0,0,5,0,2,0,7,0,0,0,11,0,0,0,1,0,7,soil,69,10,1.449275362,1.449275362,,,10,5.639087,,,,,,,,,,,,,,,,,,,,
GF05012936S,Mexico: El Eden,Neotropical,Mesoamerican,Yucatan Peninsula Province,Dry forest,GF05012936S,Yucatan Peninsula Province,49,0,0,0,1,0,0,5,0,0,1,0,0,1,0,1,0,2,0,0,0,9,0,0,0,0,0,1,soil,70,9,7.142857143,7.142857143,,,9,3.025138,,,,,,,,,,,,,,,,,,,,
GF05012937S,USA: Big Thicket,N/A,N/A,N/A,,GF05012937S,N/A,36,0,0,0,0,0,0,54,0,0,0,0,0,5,0,3,0,2,1,0,0,21,0,0,0,0,0,7,soil,129,8,41.86046512,41.86046512,,,8,4.437382,,,,,,,,,,,,,,,,,,,,
GF05012954S,Brazil: Serra do Mar State Park - NSV Vargem Grande,Neotropical,Parana,Atlantic province,Dry forest|Moist forest,GF05012954S,Atlantic province,14,0,0,1,0,0,3,1,0,0,0,0,0,3,0,4,1,1,0,0,0,2,0,0,0,14,0,1,soil,45,11,2.222222222,2.222222222,,,11,6.449922,,,,,,,,,,,,,,,,,,,,
GF05012955S,Brazil: Vagafogo,Neotropical,Chacoan,Cerrado province,Dry forest|Moist forest,GF05012955S,Cerrado province,63,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,10,0,0,0,0,0,3,soil,81,6,0,0,,,6,2.254262,,,,,,,,,,,,,,,,,,,,
GF05012962S,Colombia: Turpial Natural Reserve,Neotropical,Pacific,Magdalena province,Dry forest|Moist forest,GF05012962S,Magdalena province,64,0,0,1,0,0,0,10,0,0,2,1,0,10,0,1,0,19,2,0,0,30,0,0,0,3,0,14,soil,157,12,6.369426752,6.369426752,,,12,5.973637,,,,,,,,,,,,,,,,,,,,
GF05012963S,Colombia: Leticia,Neotropical,Boreal Brazilian,Imeri province,Moist forest,GF05012963S,Imeri province,152,0,0,2,2,0,0,3,0,5,0,0,0,12,0,5,0,9,0,0,0,23,0,0,0,0,0,12,soil,225,10,1.333333333,1.333333333,,,10,3.491131,,,,,,,,,,,,,,,,,,,,
