PermanentID,Longitude,Latitude,continent,country
GF01006092S,-39.69555556,-13.58,South America,Brazil
GF01006091S,-39.69555556,-13.58,South America,Brazil
GF01006090S,-53.57722222,5.471666667,South America,French Guiana
GF01006089S,-52.68472222,5.066388889,South America,French Guiana
GF01006088S,-39.70694444,-13.56805556,South America,Brazil
GF01006087S,-52.68472222,5.066388889,South America,French Guiana
GF01006086S,-39.06805556,-14.46805556,South America,Brazil
GF01006085S,-53.58083333,5.473611111,South America,French Guiana
GF01006084S,-39.70694444,-13.56805556,South America,Brazil
GF01006083S,-52.91793333,5.28,South America,French Guiana
GF01006082S,-52.91793333,5.28,South America,French Guiana
GF01006081S,-52.14958333,4.195166667,South America,French Guiana
GF01006080S,-52.02464167,4.550591667,South America,French Guiana
GF01006079S,-53.93527778,5.745861111,South America,French Guiana
GF01006078S,-52.68472222,5.066388889,South America,French Guiana
GF01006077S,-52.91793333,5.28,South America,French Guiana
GF01006076S,-39.70694444,-13.56805556,South America,Brazil
GF01006075S,-53.57722222,5.471666667,South America,French Guiana
GF01006074S,-53.57722222,5.471666667,South America,French Guiana
GF01006073S,-52.68472222,5.066388889,South America,French Guiana
GF01006072S,-39.70694444,-13.56805556,South America,Brazil
GF01006071S,-52.17409,4.80627,South America,French Guiana
GF01006070S,-53.58083333,5.473611111,South America,French Guiana
GF01006069S,-39.70694444,-13.56805556,South America,Brazil
GF01006068S,-39.69555556,-13.58,South America,Brazil
GF01006067S,-52.14958333,4.195166667,South America,French Guiana
GF01006066S,-53.04910278,5.302186111,South America,French Guiana
GF01006065S,-53.04910278,5.302186111,South America,French Guiana
GF01006064S,-39.06805556,-14.46805556,South America,Brazil
GF01006063S,-39.06805556,-15.24805556,South America,Brazil
GF01006062S,-53.58083333,5.473611111,South America,French Guiana
GF01006061S,-39.06805556,-15.24805556,South America,Brazil
GF01006060S,-53.58083333,5.473611111,South America,French Guiana
GF01006059S,-39.70694444,-13.56805556,South America,Brazil
GF01006058S,-39.06805556,-15.24805556,South America,Brazil
GF01005261S,-82,29,North America,USA
GF01005259S,-83,31,North America,USA
GF01005237S,-82,29,North America,USA
GF01005219S,-83,31,North America,USA
GF01005217S,-82,29,North America,USA
GF01005213S,-82,29,North America,USA
GF01005195S,-83,31,North America,USA
GF01005194S,-82,29,North America,USA
GF01005189S,-83,31,North America,USA
GF01005188S,-82,29,North America,USA
GF01005176S,-83,31,North America,USA
GF01005144S,-61.27,10.35,South America,Trinidad
GF01005143S,-61.27,10.35,South America,Trinidad
GF01005142S,-61.28,10.38,South America,Trinidad
GF01005141S,-61.1,10.48,South America,Trinidad
GF01005140S,-61.28,10.38,South America,Trinidad
GF01005139S,-61.1,10.47,South America,Trinidad
GF01005138S,-61.1,10.47,South America,Trinidad
GF01005137S,-61.11,10.48,South America,Trinidad
GF01005136S,-61.11,10.48,South America,Trinidad
GF01005135S,-61.28,10.38,South America,Trinidad
GF01005134S,-61.1,10.46,South America,Trinidad
GF01005133S,-61.28,10.38,South America,Trinidad
GF01005132S,-61.1,10.46,South America,Trinidad
GF01005131S,-61.28,10.38,South America,Trinidad
GF01005130S,-61.28,10.38,South America,Trinidad
GF01005129S,-61.29,10.38,South America,Trinidad
GF01005128S,-61.1,10.48,South America,Trinidad
GF01005127S,-61.29,10.38,South America,Trinidad
GF01005126S,-61.11,10.48,South America,Trinidad
GF01005125S,-61.1,10.47,South America,Trinidad
GF01005124S,-61.27,10.35,South America,Trinidad
GF01005123S,-61.1,10.46,South America,Trinidad
GF01005122S,-61.29,10.38,South America,Trinidad
GF01005121S,-61.1,10.48,South America,Trinidad
GF01005014S,-69.77,-54.77,South America,Chile
GF01005013S,-69.38,-54.68,South America,Chile
GF01005012S,-69.38,-54.68,South America,Chile
GF01005011S,-69.77,-54.77,South America,Chile
GF01005010S,-69.77,-54.77,South America,Chile
GF01005009S,-69.38,-54.68,South America,Chile
GF01005008S,-69.38,-54.68,South America,Chile
GF01005007S,-69.77,-54.77,South America,Chile
GF01005006S,-69.38,-54.68,South America,Chile
GF01005005S,-69.77,-54.77,South America,Chile
GF01005004S,-69.77,-54.77,South America,Chile
GF01004870S,-99.894557,22.64831,North America,Mexico
GF01004869S,-99.894557,22.64831,North America,Mexico
GF01004865S,-71.250724,-29.749902,South America,Chile
GF01004864S,-71.663635,-30.662263,South America,Chile
GF01004853S,-102.455579,22.352438,North America,Mexico
GF01004842S,-99.655561,22.246529,North America,Mexico
GF01004831S,-69.648175,10.002322,South America,Venezuela
GF01004830S,-101.055406,23.254883,North America,Mexico
GF01004828S,-101.273809,23.204697,North America,Mexico
GF01004819S,-70.524528,-41.0335,South America,Argentina
GF01004807S,-70.080944,-41.253333,South America,Argentina
GF01004805S,-102.455579,22.352438,North America,Mexico
GF01004802S,-69.946911,9.666497,South America,Venezuela
GF01004801S,-71.585444,-31.199813,South America,Chile
GF01004796S,-101.055406,23.254883,North America,Mexico
GF01004790S,-71.244902,-29.311377,South America,Chile
GF01004786S,-69.676417,-41.807778,South America,Argentina
GF01004783S,-70.080944,-41.253333,South America,Argentina
GF01004780S,-100.420636,22.644511,North America,Mexico
GF01004778S,-69.8208,9.767953,South America,Venezuela
GF01004777S,-71.250724,-29.749902,South America,Chile
GF01004776S,-101.248559,23.737999,North America,Mexico
GF01004763S,-100.943528,23.601688,North America,Mexico
GF01004760S,-100.420636,22.644511,North America,Mexico
GF01004757S,-101.248559,23.737999,North America,Mexico
GF01004753S,-71.585444,-31.199813,South America,Chile
GF01004751S,-69.648175,10.002322,South America,Venezuela
GF01004743S,-71.663635,-30.662263,South America,Chile
GF01004730S,-71.244902,-29.311377,South America,Chile
GF01004726S,-69.946911,9.666497,South America,Venezuela
GF01004722S,-100.943528,23.601688,North America,Mexico
GF01004720S,-101.273809,23.204697,North America,Mexico
GF01004719S,-70.524528,-41.0335,South America,Argentina
GF01004718S,-69.8208,9.767953,South America,Venezuela
GF01004716S,-99.655561,22.246529,North America,Mexico
GF01003480S,-38.0662,-54.0089,Antarctica,UK
GF01003479S,-38.0662,-54.0089,Antarctica,UK
GF01003476S,-38.0662,-54.0089,Antarctica,UK
GF01003475S,-38.0662,-54.0089,Antarctica,UK
GF01003474S,-38.0662,-54.0089,Antarctica,UK
GF01003473S,-38.0662,-54.0089,Antarctica,UK
GF01003472S,-38.0662,-54.0089,Antarctica,UK
GF01003465S,-38.0662,-54.0089,Antarctica,UK
GF01003463S,-38.0662,-54.0089,Antarctica,UK
GF01003458S,-38.0662,-54.0089,Antarctica,UK
GF01003456S,-38.0662,-54.0089,Antarctica,UK
GF01003454S,-38.0662,-54.0089,Antarctica,UK
GF01003427S,-38.0662,-54.0089,Antarctica,UK
GF01003426S,-38.0662,-54.0089,Antarctica,UK
GF01003425S,-38.0662,-54.0089,Antarctica,UK
GF01003424S,-38.0662,-54.0089,Antarctica,UK
GF01003423S,-38.0662,-54.0089,Antarctica,UK
GF01003422S,-38.0662,-54.0089,Antarctica,UK
GF01003421S,-38.0662,-54.0089,Antarctica,UK
GF01003420S,-38.0662,-54.0089,Antarctica,UK
GF01003414S,-38.0662,-54.0089,Antarctica,UK
GF01003412S,-38.0662,-54.0089,Antarctica,UK
GF01003411S,-38.0662,-54.0089,Antarctica,UK
GF01003405S,-38.0662,-54.0089,Antarctica,UK
GF01003404S,-38.0662,-54.0089,Antarctica,UK
GF01003403S,-38.0662,-54.0089,Antarctica,UK
GF01003402S,-38.0662,-54.0089,Antarctica,UK
GF01003401S,-38.0662,-54.0089,Antarctica,UK
GF01003400S,-38.0662,-54.0089,Antarctica,UK
GF01003399S,-38.0662,-54.0089,Antarctica,UK
GF01003398S,-38.0662,-54.0089,Antarctica,UK
GF01003397S,-38.0662,-54.0089,Antarctica,UK
GF01003396S,-38.0662,-54.0089,Antarctica,UK
GF01003395S,-38.0662,-54.0089,Antarctica,UK
GF01003394S,-38.0662,-54.0089,Antarctica,UK
GF01003381S,-38.0662,-54.0089,Antarctica,UK
GF01003380S,-38.0662,-54.0089,Antarctica,UK
GF01003372S,-38.0662,-54.0089,Antarctica,UK
GF01003369S,-38.0662,-54.0089,Antarctica,UK
GF01003355S,-38.0662,-54.0089,Antarctica,UK
GF01003354S,-38.0662,-54.0089,Antarctica,UK
GF01003353S,-38.0662,-54.0089,Antarctica,UK
GF01003352S,-38.0662,-54.0089,Antarctica,UK
GF01003351S,-38.0662,-54.0089,Antarctica,UK
GF01003347S,-38.0662,-54.0089,Antarctica,UK
GF01000702S,-53.93231,-25.833,South America,Argentina
GF01000701S,-55.31535,-27.10304,South America,Argentina
GF01000700S,-53.93086,-25.85444,South America,Argentina
GF01000699S,-53.97408,-25.79449,South America,Argentina
GF01000698S,-55.2336,-26.99299,South America,Argentina
GF01000697S,-55.23393,-26.99318,South America,Argentina
GF01000696S,-55.4242,-27.13835,South America,Argentina
GF01000695S,-54.17972,-25.86694,South America,Argentina
GF01000694S,-55.2338,-26.99241,South America,Argentina
GF01000693S,-53.93188,-25.83451,South America,Argentina
GF01000692S,-53.93222,-25.83369,South America,Argentina
GF01000691S,-67.67655556,-16.2245,South America,Bolivia
GF01000690S,-67.1997,-16.11404167,South America,Bolivia
GF01000689S,-67.71937,-16.121915,South America,Bolivia
GF01000688S,-67.86944444,-16.29055556,South America,Bolivia
GF01000687S,-67.66419444,-16.24402778,South America,Bolivia
GF01000686S,-67.69822222,-16.25494444,South America,Bolivia
GF01000685S,-67.57266667,-16.28419444,South America,Bolivia
GF01000684S,-67.44008333,-16.47205556,South America,Bolivia
GF01000683S,-68.6333333,-16.27611111,South America,Bolivia
GF01000682S,-67.51694722,-16.38099444,South America,Bolivia
GF01000681S,-67.569,-16.28875,South America,Bolivia
GF01000680S,-67.20977778,-16.76069444,South America,Bolivia
GF01000679S,-67.6975,-16.25436111,South America,Bolivia
GF01000678S,-67.71937,-16.131915,South America,Bolivia
GF01000677S,-67.22097222,-17.8491667,South America,Bolivia
GF01000676S,-67.87944444,-16.28055556,South America,Bolivia
GF01000675S,-67.46844444,-16.43338889,South America,Bolivia
GF01000674S,-67.20977778,-16.75069444,South America,Bolivia
GF01000673S,-67.22875,-16.75330556,South America,Bolivia
GF01000672S,-67.47805556,-16.40288889,South America,Bolivia
GF01000671S,-67.46738889,-16.42875,South America,Bolivia
