PermanentID,Latitude,Longitude,continent,country,paper_id
GF05014279S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014278S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014277S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014276S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014275S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014274S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014273S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014272S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014271S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014270S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014269S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014268S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014267S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014266S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014265S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014264S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014263S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014262S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014261S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014260S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014259S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014258S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014257S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014256S,4.8764,-52.2608,South America,France,Donald_2021_SQ
GF05014255S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014254S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014253S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014252S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014251S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014250S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014249S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014248S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014247S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014246S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014245S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014244S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014243S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014242S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014241S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014240S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014239S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014238S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014237S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014236S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014235S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014234S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014233S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014232S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014231S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014230S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014229S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014228S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014227S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014226S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014225S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014224S,4.9116,-52.25897,South America,France,Donald_2021_SQ
GF05014223S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014222S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014221S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014220S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014219S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014218S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014217S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014216S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014215S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014214S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014213S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014212S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014211S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014210S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014209S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014208S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014207S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014206S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014205S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014204S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014203S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014202S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014201S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014200S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014199S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014198S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014197S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014196S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014195S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014194S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014193S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014192S,4.56847,-52.17876,South America,France,Donald_2021_SQ
GF05014191S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014190S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014189S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014188S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014187S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014186S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014185S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014184S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014183S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014182S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014181S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014180S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014179S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014178S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014177S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014176S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014175S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014174S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014173S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014172S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014171S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014170S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014169S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014168S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014167S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014166S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014165S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014164S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014163S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014162S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014161S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014160S,4.48035,-52.42752,South America,France,Donald_2021_SQ
GF05014159S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014158S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014157S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014156S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014155S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014154S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014153S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014152S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014151S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014150S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014149S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014148S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014147S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014146S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014145S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014144S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014143S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014142S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014141S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014140S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014139S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014138S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014137S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014136S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014135S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014134S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014133S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014132S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014131S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014130S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014129S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014128S,4.93856,-52.28857,South America,France,Donald_2021_SQ
GF05014127S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014126S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014125S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014124S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014123S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014122S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014121S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014120S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014119S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014118S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014117S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014116S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014115S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014114S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014113S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014112S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014111S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014110S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014109S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014108S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014107S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014106S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014105S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014104S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014103S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014102S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014101S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014100S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014099S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014098S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014097S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014096S,4.9497,-52.30546,South America,France,Donald_2021_SQ
GF05014095S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014094S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014093S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014092S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014091S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014090S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014089S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014088S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014087S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014086S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014085S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014084S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014083S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014082S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014081S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014080S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014079S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014078S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014077S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014076S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014075S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014074S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014073S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014072S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014071S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014070S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014069S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014068S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014067S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014066S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014065S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014064S,4.55737,-52.20909,South America,France,Donald_2021_SQ
GF05014063S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014062S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014061S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014060S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014059S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014058S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014057S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014056S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014055S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014054S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014053S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014052S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014051S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014050S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014049S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014048S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014047S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014046S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014045S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014044S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014043S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014042S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014041S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014040S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014039S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014038S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014037S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014036S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014035S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014034S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014033S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05014032S,4.88418,-52.62919,South America,France,Donald_2021_SQ
GF05013247S,8.7608,-82.2175,North America,Panama,Vasar_2022_WX
GF05013241S,22.1989,-102.6003,North America,Mexico,Vasar_2022_WX
GF05013235S,-28.1872,-65.8789,South America,Argentina,Vasar_2022_WX
GF05013227S,-49.3761,-72.8811,South America,Argentina,Vasar_2022_WX
GF05013224S,4.5533,-52.2092,South America,France,Vasar_2022_WX
GF05013214S,25.2464,-100.9128,North America,Mexico,Vasar_2022_WX
GF05013205S,-15.81,-48.8522,South America,Brazil,Vasar_2022_WX
GF05013204S,-13.6367,-47.4783,South America,Brazil,Vasar_2022_WX
GF05013199S,9.5958,-84.6139,North America,Costa Rica,Vasar_2022_WX
GF05013195S,-53.1619,-70.9011,South America,Chile,Vasar_2022_WX
GF05013187S,4.5542,-52.21,South America,France,Vasar_2022_WX
GF05013176S,-24.0653,-48.9878,South America,Brazil,Vasar_2022_WX
GF05013171S,19.2822,-99.3681,North America,Mexico,Vasar_2022_WX
GF05013170S,16.1581,-91.3106,North America,Mexico,Vasar_2022_WX
GF05013169S,15.7167,-96.4128,North America,Mexico,Vasar_2022_WX
GF05013167S,-18.1692,-63.5181,South America,Bolivia,Vasar_2022_WX
GF05013165S,-17.5814,-66.3442,South America,Bolivia,Vasar_2022_WX
GF05013158S,10.8483,-85.6081,North America,Costa Rica,Vasar_2022_WX
GF05013155S,32.4403,-110.7856,North America,USA,Vasar_2022_WX
GF05013150S,22.5431,-83.705,North America,Cuba,Vasar_2022_WX
GF05013149S,-32.7689,-64.9406,South America,Argentina,Vasar_2022_WX
GF05013148S,20.0064,-75.6167,North America,Cuba,Vasar_2022_WX
GF05013135S,-0.5628,-72.1131,South America,Colombia,Vasar_2022_WX
GF05013134S,18.1447,-66.9667,North America,Puerto Rico,Vasar_2022_WX
GF05013132S,18.4044,-64.6603,North America,Virgin Islands,Vasar_2022_WX
GF05013131S,15.375,-61.34,North America,Dominica,Vasar_2022_WX
GF05013130S,16.1856,-61.7447,North America,Guadeloupe,Vasar_2022_WX
GF05013126S,-4.4769,-38.8819,South America,Brazil,Vasar_2022_WX
GF05013125S,-18.0997,-39.8911,South America,Brazil,Vasar_2022_WX
GF05013124S,-8.4558,-39.1928,South America,Brazil,Vasar_2022_WX
GF05013123S,-4.0086,-69.8975,South America,Colombia,Vasar_2022_WX
GF05013122S,-11.6647,-37.4833,South America,Brazil,Vasar_2022_WX
GF05013121S,-22.3978,-44.6706,South America,Brazil,Vasar_2022_WX
GF05013120S,-25.6911,-54.4308,South America,Brazil,Vasar_2022_WX
GF05013113S,-32.6047,-63.9519,South America,Argentina,Vasar_2022_WX
GF05013102S,19.5083,-105.0486,North America,Mexico,Vasar_2022_WX
GF05013092S,4.8669,-75.25,South America,Colombia,Vasar_2022_WX
GF05013090S,-25.1008,-47.9275,South America,Brazil,Vasar_2022_WX
GF05013083S,-23.3167,-45.0836,South America,Brazil,Vasar_2022_WX
GF05013082S,-22.3981,-44.6706,South America,Brazil,Vasar_2022_WX
GF05013081S,6.705,-75.4667,South America,Colombia,Vasar_2022_WX
GF05013074S,-14.7919,-47.5569,South America,Brazil,Vasar_2022_WX
GF05013068S,-23.9186,-64.9344,South America,Argentina,Vasar_2022_WX
GF05013063S,16.1783,-61.7317,North America,France,Vasar_2022_WX
GF05013060S,19.9583,-89.1725,North America,Mexico,Vasar_2022_WX
GF05013059S,20.1958,-87.4775,North America,Mexico,Vasar_2022_WX
GF05013054S,-28.8781,-66.2608,South America,Argentina,Vasar_2022_WX
GF05013041S,-40.6653,-72.1731,South America,Chile,Vasar_2022_WX
GF05013040S,-29.9697,-67.0914,South America,Argentina,Vasar_2022_WX
GF05013035S,10.2211,-84.5992,North America,Costa Rica,Vasar_2022_WX
GF05012993S,11.2842,-74.0114,South America,Colombia,Vasar_2022_WX
GF05012983S,-3.7739,-70.3636,South America,Colombia,Vasar_2022_WX
GF05012978S,-8.4558,-39.1928,South America,Brazil,Vasar_2022_WX
GF05012966S,-13.5606,-47.4806,South America,Brazil,Vasar_2022_WX
